9/20/17,19:27:57.210Z,38.8411674,-122.8314972,1.72,0.67,nc72895866,"9km WNW of Cobb, California",earthquake
9/20/17,19:22:01.500Z,43.5436667,-110.451,10.41,1.79,mb80256709,"26km ENE of Jackson, Wyoming",earthquake
9/20/17,19:15:16.827Z,37.3666,-115.1139,2.9,1.5,nn00606121,"4km E of Alamo, Nevada",earthquake
9/20/17,19:12:52.610Z,35.4556667,-120.8706667,-0.26,0.91,nc72895861,"2km NE of Cayucos, California",quarry blast
9/20/17,19:11:11.030Z,38.8251648,-122.7956696,2.47,0.88,nc72895856,"6km W of Cobb, California",earthquake
9/20/17,19:03:23.280Z,34.8393333,-118.751,-1.28,1.15,ci38007096,"10km E of Lebec, CA",quarry blast
9/20/17,19:02:29.532Z,38.3161,-119.1164,11.8,1.3,nn00606180,"12km NE of Bridgeport, California",earthquake
9/20/17,19:01:41.490Z,37.5903333,-119.0103333,2.51,0.32,nc71107419,"7km SSW of Mammoth Lakes, California",earthquake
9/20/17,19:01:13.910Z,39.6103333,-122.5928333,2.9,1.27,nc72895851,"35km WNW of Willows, California",earthquake
9/20/17,18:56:16.972Z,69.0519,-146.441,1.5,2.2,ak16873739,"109km NNW of Arctic Village, Alaska",earthquake
9/20/17,18:47:47.549Z,61.1317,-150.2132,38,1.7,ak16873736,"19km WSW of Anchorage, Alaska",earthquake
9/20/17,18:40:07.560Z,38.831501,-122.7971649,0.57,0.69,nc72895836,"6km W of Cobb, California",earthquake
9/20/17,18:38:21.630Z,37.5835,-119.0058333,1.03,0.41,nc72895841,"7km SSW of Mammoth Lakes, California",earthquake
9/20/17,18:35:17.820Z,38.8156667,-122.7871667,1.99,0.45,nc72895831,"5km W of Cobb, California",earthquake
9/20/17,18:24:03.470Z,36.0931667,-117.7676667,6.27,0.72,ci38007080,"17km ENE of Coso Junction, CA",earthquake
9/20/17,18:22:27.440Z,32.3801667,-115.3891667,15.18,2.71,ci38007072,"19km W of Delta, B.C., MX",earthquake
9/20/17,18:10:12.940Z,36.5826667,-121.4283333,0.68,1.69,nc72895826,"8km N of Gonzales, California",earthquake
9/20/17,18:06:20.280Z,42.6455,-111.4743333,0.08,1.44,uu60248192,"10km E of Soda Springs, Idaho",earthquake
9/20/17,17:54:26.270Z,35.995,-117.8101667,-1.06,0.69,ci38007064,"11km NE of Little Lake, CA",earthquake
9/20/17,17:48:39.570Z,40.8901667,-121.9675,14.69,2.1,nc72895816,"25km W of Burney, California",earthquake
9/20/17,17:44:39.491Z,62.6618,-150.582,78.5,1.2,ak16873728,"44km NNW of Talkeetna, Alaska",earthquake
9/20/17,17:40:31.304Z,63.2697,-151.4348,7.1,0.8,ak16873727,"125km NNW of Talkeetna, Alaska",earthquake
9/20/17,17:37:33.053Z,60.2162,-141.6571,9.3,0.7,ak16873725,"46km ENE of Cape Yakataga, Alaska",earthquake
9/20/17,17:17:40.541Z,61.5685,-151.2216,73.1,1.5,ak16873142,"65km WSW of Willow, Alaska",earthquake
9/20/17,17:10:08.630Z,40.8913333,-121.9836667,16.86,3.65,nc72895806,"27km W of Burney, California",earthquake
9/20/17,17:04:48.960Z,38.8138351,-122.828331,1.45,0.75,nc72895801,"7km WNW of The Geysers, California",earthquake
9/20/17,16:54:39.240Z,36.8291667,-121.5468333,3.48,3.18,nc72895796,"1km SSW of San Juan Bautista, California",earthquake
9/20/17,16:53:09.012Z,59.7895,-136.6968,4.9,1.4,ak16873012,"86km WNW of Skagway, Alaska",earthquake
9/20/17,16:37:52.170Z,37.5888333,-118.9676667,0.62,0.2,nc72895786,"6km S of Mammoth Lakes, California",earthquake
9/20/17,16:37:16.230Z,37.9816,144.6693,10,6.1,us2000arxv,"281km ESE of Kamaishi, Japan",earthquake
9/20/17,16:30:10.295Z,62.1577,-145.5787,21.6,1,ak16872904,"5km NNW of Glennallen, Alaska",earthquake
9/20/17,16:25:12.050Z,-10.1404,118.8494,12.56,4.8,us2000arxl,"56km SSW of Kahale, Indonesia",earthquake
9/20/17,16:10:23.280Z,38.8223343,-122.8098297,2.63,0.89,nc72895776,"6km NW of The Geysers, California",earthquake
9/20/17,16:02:45.720Z,33.915,135.4543,48.06,4.4,us2000arxs,"21km NNE of Tanabe, Japan",earthquake
9/20/17,16:02:25.540Z,61.4722,-141.5833,14,0.9,ak16903692,"152km E of Chitina, Alaska",earthquake
9/20/17,16:02:08.725Z,60.1861,-141.1746,0,1.2,ak16872233,"71km ENE of Cape Yakataga, Alaska",ice quake
9/20/17,15:49:55.070Z,37.59,-118.9418333,1.3,0.88,nc72895771,"7km SSE of Mammoth Lakes, California",earthquake
9/20/17,15:47:03.230Z,32.9196667,-116.2395,7.97,0.94,ci38007032,"27km SSW of Ocotillo Wells, CA",earthquake
9/20/17,15:44:06.000Z,34.2028333,-117.5933333,4.57,0.95,ci38007024,"9km N of Rancho Cucamonga, CA",earthquake
9/20/17,15:43:22.613Z,63.0369,-149.5331,77.8,0.9,ak16872158,"49km SW of Cantwell, Alaska",earthquake
9/20/17,15:37:57.070Z,37.5865,-118.9658333,0.27,0.28,nc72895766,"6km S of Mammoth Lakes, California",earthquake
9/20/17,15:32:28.960Z,-14.9385,167.0092,41.55,4.7,us2000arwt,"13km NNW of Port-Olry, Vanuatu",earthquake
9/20/17,15:27:30.610Z,37.349,-97.7823,6.6,2.3,us2000arwd,"13km WSW of Conway Springs, Kansas",earthquake
9/20/17,15:21:48.550Z,42.606,-111.4556667,5.92,1.14,uu60248182,"13km ESE of Soda Springs, Idaho",earthquake
9/20/17,15:09:02.620Z,44.8048333,-111.077,8.75,0.94,uu60248177,"16km N of West Yellowstone, Montana",earthquake
9/20/17,15:08:25.430Z,36.6331,70.9351,194.01,4.4,us2000arw1,"27km SSE of Jarm, Afghanistan",earthquake
9/20/17,15:00:57.070Z,38.8316667,-122.8098333,0.66,0.66,nc72895756,"7km W of Cobb, California",earthquake
9/20/17,14:47:58.340Z,37.5485,-118.8481667,0.37,0.62,nc72895746,"15km SE of Mammoth Lakes, California",earthquake
9/20/17,14:47:35.154Z,56.3302,-157.5285,52.3,2.1,ak16903689,"76km E of Chignik Lake, Alaska",earthquake
9/20/17,14:44:44.626Z,61.18,-146.5508,5.3,1.5,ak16871415,"12km WNW of Valdez, Alaska",earthquake
9/20/17,14:42:08.120Z,-17.9346,-114.1207,10,5,us2000arvu,Southern East Pacific Rise,earthquake
9/20/17,14:41:08.750Z,33.93,-117.514,3.08,1.44,ci38007016,"3km E of Norco, CA",earthquake
9/20/17,14:34:55.770Z,40.2545,-124.179,10.1,2.2,nc72895731,"27km SSW of Rio Dell, California",earthquake
9/20/17,14:29:56.770Z,23.2931,121.7572,22.03,5.3,us2000arvi,"77km SSE of Hualian, Taiwan",earthquake
9/20/17,14:29:05.400Z,40.2463333,-124.1828333,11.38,2.76,nc72895726,"28km SSW of Rio Dell, California",earthquake
9/20/17,14:10:37.780Z,42.5928333,-111.4155,6.06,2.13,uu60248172,"16km ESE of Soda Springs, Idaho",earthquake
9/20/17,13:59:03.885Z,67.4001,-156.6259,0.4,2,ak16870720,"56km N of Kobuk, Alaska",earthquake
9/20/17,13:48:56.300Z,61.7353,-150.2998,47.3,1.8,ak16870653,"13km W of Willow, Alaska",earthquake
9/20/17,13:42:31.120Z,46.8861667,-112.5273333,13.87,1.37,mb80256619,"14km ESE of Lincoln, Montana",earthquake
9/20/17,13:39:13.140Z,34.3248333,-116.4536667,9.66,1.47,ci38006992,"24km N of Yucca Valley, CA",earthquake
9/20/17,13:26:06.330Z,36.013,-117.8056667,1.94,0.45,ci37165788,"12km NE of Little Lake, CA",earthquake
9/20/17,13:25:47.690Z,36.012,-117.8073333,1.82,0.65,ci38006984,"12km NE of Little Lake, CA",earthquake
9/20/17,13:22:08.570Z,36.06,-119.6465,20.18,2.38,nc72895721,"8km WSW of Corcoran, California",earthquake
9/20/17,13:21:38.350Z,36.101,-117.79,8.43,1.06,ci38006968,"16km ENE of Coso Junction, CA",earthquake
9/20/17,13:20:12.490Z,63.4785,-151.4072,3.1,0.7,ak16870075,"122km W of Cantwell, Alaska",earthquake
9/20/17,13:15:51.890Z,36.018,-117.7683333,2.4,0.02,ci38006960,"15km NE of Little Lake, CA",earthquake
9/20/17,13:10:22.139Z,63.2747,-151.2432,3.6,0.8,ak16870070,"115km W of Cantwell, Alaska",earthquake
9/20/17,13:06:41.050Z,37.5796667,-118.9333333,-0.28,0.18,nc72895711,"8km SSE of Mammoth Lakes, California",earthquake
9/20/17,12:58:46.101Z,61.2395,-152.3626,5.6,0.2,ak16869994,"84km NW of Nikiski, Alaska",earthquake
9/20/17,12:54:49.720Z,37.5315,-118.8706667,-0.27,0.52,nc72895706,"15km SE of Mammoth Lakes, California",earthquake
9/20/17,12:49:00.560Z,32.4193333,-115.1976667,10.66,2.21,ci38006952,"7km N of Delta, B.C., MX",earthquake
9/20/17,12:48:03.814Z,64.9958,-152.0983,11.1,1,ak16869931,"19km S of Tanana, Alaska",earthquake
9/20/17,12:45:40.140Z,46.8055,-121.9623333,6.37,0.73,uw61331691,"24km ESE of Eatonville, Washington",earthquake
9/20/17,12:45:33.789Z,60.3213,-141.9412,6.9,0.9,ak16869993,"39km NE of Cape Yakataga, Alaska",earthquake
9/20/17,12:41:25.559Z,38.6169,-118.2402,6,0.8,nn00606166,"35km ENE of Hawthorne, Nevada",earthquake
9/20/17,12:34:37.864Z,64.0729,-148.9571,125,1.1,ak16869929,"24km N of Healy, Alaska",earthquake
9/20/17,12:25:55.700Z,1.0854,132.5848,36.12,5,us2000arkq,"263km NE of Sorong, Indonesia",earthquake
9/20/17,12:25:39.650Z,44.8061667,-111.0781667,7.81,1.05,uu60248167,"16km N of West Yellowstone, Montana",earthquake
9/20/17,12:24:15.780Z,42.6105,-111.4578,7.92,2.7,us2000arkf,"12km ESE of Soda Springs, Idaho",earthquake
9/20/17,12:24:11.630Z,19.4175,-155.6248333,3.162,1.25,hv61914931,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
9/20/17,12:23:14.393Z,61.3624,-150.4867,40.7,1.3,ak16869355,"33km WSW of Big Lake, Alaska",earthquake
9/20/17,12:18:51.140Z,33.4481667,-116.5605,9.42,0.76,ci38006944,"16km SE of Anza, CA",earthquake
9/20/17,12:18:46.720Z,42.6315,-111.4183333,2.43,1.62,uu60248157,"15km E of Soda Springs, Idaho",earthquake
9/20/17,12:17:00.104Z,40.2652,-117.6351,7.9,1.9,nn00606071,"71km E of Lovelock, Nevada",earthquake
9/20/17,11:56:55.310Z,64.4611,-149.4186,13.6,0.8,ak16869274,"19km SW of North Nenana, Alaska",earthquake
9/20/17,11:53:31.656Z,38.5632,-118.4116,10.8,0.7,nn00606164,"19km ENE of Hawthorne, Nevada",earthquake
9/20/17,11:50:30.188Z,64.762,-149.3234,19.4,0.3,ak16869270,"22km NNW of North Nenana, Alaska",earthquake
9/20/17,11:42:15.210Z,33.1571667,-116.5421667,16.18,1.08,ci38006936,"10km NNE of Julian, CA",earthquake
9/20/17,11:39:12.210Z,46.8618333,-112.534,11.49,0.7,mb80256604,"15km SE of Lincoln, Montana",earthquake
9/20/17,11:37:50.630Z,39.963,-122.89,4.41,1.57,nc72895696,"35km ENE of Covelo, California",earthquake
9/20/17,11:37:32.270Z,42.5756667,-111.4268333,8.53,1.97,uu60248147,"17km ESE of Soda Springs, Idaho",earthquake
9/20/17,11:35:43.420Z,19.4108334,-155.2751617,10.08,2.38,hv61914886,"4km WSW of Volcano, Hawaii",earthquake
9/20/17,11:30:50.579Z,60.366,-147.6927,14.4,1.3,ak16903676,"70km SE of Whittier, Alaska",earthquake
9/20/17,11:25:08.900Z,33.5891667,-116.7218333,11.49,0.31,ci38006928,"6km NW of Anza, CA",earthquake
9/20/17,11:25:05.387Z,61.9136,-150.0351,37.5,1.1,ak16869212,"18km N of Willow, Alaska",earthquake
9/20/17,11:23:37.690Z,36.0236667,-119.8026667,14.48,1.89,nc72895691,"14km E of Kettleman City, California",earthquake
9/20/17,11:22:20.840Z,33.5041667,-116.7888333,4.84,0.34,ci38006920,"10km NE of Aguanga, CA",earthquake
9/20/17,11:19:48.533Z,64.6537,-149.1699,16.9,0.3,ak16868640,"8km NNW of North Nenana, Alaska",earthquake
9/20/17,11:19:23.335Z,64.7512,-148.9271,11.9,0.4,ak16868639,"21km NNE of North Nenana, Alaska",earthquake
9/20/17,11:18:29.964Z,51.5611,-177.8205,26.5,2.7,ak16903672,"42km SSE of Tanaga Volcano, Alaska",earthquake
9/20/17,11:17:31.960Z,39.4041667,-123.2578333,3.7,1.58,nc72895686,"8km E of Willits, California",earthquake
9/20/17,11:13:06.803Z,64.8756,-148.8808,13.1,0.3,ak16868638,"34km NNE of North Nenana, Alaska",earthquake
9/20/17,11:09:57.402Z,61.9294,-149.4101,46,1.1,ak16868636,"22km NNW of Fishhook, Alaska",earthquake
9/20/17,11:05:15.890Z,36.2393333,-89.502,7.22,1.74,nm60207096,"2km SSW of Ridgely, Tennessee",earthquake
9/20/17,11:01:25.238Z,37.1608,-117.3702,8.7,-0.1,nn00606163,"61km WNW of Beatty, Nevada",earthquake
9/20/17,10:56:35.577Z,64.6082,-149.4431,18.6,0.5,ak16868560,"16km WNW of North Nenana, Alaska",earthquake
9/20/17,10:50:07.416Z,59.8821,-136.81,7.2,1.6,ak16868555,"96km WNW of Skagway, Alaska",earthquake
9/20/17,10:39:28.940Z,15.2723,-93.4191,57.48,4.7,us2000arj1,"51km SSW of Pijijiapan, Mexico",earthquake
9/20/17,10:31:13.810Z,35.9751667,-117.4951667,6.03,1.07,ci38006912,"24km NNW of Searles Valley, CA",earthquake
9/20/17,10:28:21.130Z,33.3821667,-116.3851667,14.34,0.86,ci38006904,"14km N of Borrego Springs, CA",earthquake
9/20/17,10:26:10.170Z,37.5275,-118.8815,5.32,0.52,nc72895671,"15km SSE of Mammoth Lakes, California",earthquake
9/20/17,10:25:57.450Z,42.5603333,-111.4243333,7.63,1.89,uu60248142,"18km SE of Soda Springs, Idaho",earthquake
9/20/17,10:25:16.550Z,61.7794,-151.9125,102.1,2,ak16868496,"99km W of Willow, Alaska",earthquake
9/20/17,10:24:52.907Z,61.9475,-149.2214,35.2,1.5,ak16868494,"22km N of Fishhook, Alaska",earthquake
9/20/17,10:18:30.790Z,62.9468,-151.7292,0,1.3,ak16903665,"108km NW of Talkeetna, Alaska",other event
9/20/17,10:16:48.214Z,59.8967,-136.7213,2.1,1.2,ak16867924,"93km WNW of Skagway, Alaska",earthquake
9/20/17,10:08:40.523Z,37.2357,-117.0078,7.1,0.1,nn00606146,"42km NNW of Beatty, Nevada",earthquake
9/20/17,10:04:22.661Z,38.6914,-119.6593,6.6,1,nn00606156,"22km SSE of Gardnerville Ranchos, Nevada",earthquake
9/20/17,10:04:14.504Z,39.5686,-117.9804,12,0.6,nn00606158,"69km E of Fallon, Nevada",earthquake
9/20/17,10:00:20.810Z,38.8186684,-122.8108368,2.51,1.05,nc72895661,"6km NW of The Geysers, California",earthquake
9/20/17,09:58:29.250Z,63.8483,-148.8825,113.3,1,ak16903662,"4km ESE of Healy, Alaska",earthquake
9/20/17,09:56:09.660Z,19.182333,-155.4776611,34.15,1.76,hv61914831,"2km S of Pahala, Hawaii",earthquake
9/20/17,09:54:51.500Z,33.7651667,-116.9181667,14.04,0.41,ci38006888,"3km NW of Valle Vista, CA",earthquake
9/20/17,09:44:13.451Z,63.1493,-151.4004,5.6,1.1,ak16867848,"113km NW of Talkeetna, Alaska",earthquake
9/20/17,09:37:07.020Z,55.2931,-160.1086,60.27,3.7,us2000arir,"25km E of Sand Point, Alaska",earthquake
9/20/17,09:14:04.990Z,38.8206673,-122.7668304,1.86,0.72,nc72895656,"3km W of Cobb, California",earthquake
9/20/17,09:09:53.660Z,48.5486667,-122.672,-0.01,1.1,uw61331666,"5km NW of Anacortes, Washington",earthquake
9/20/17,09:09:07.760Z,33.9291667,-117.512,3.06,2.13,ci38006880,"3km E of Norco, CA",earthquake
9/20/17,09:01:56.470Z,30.5728,141.0335,51.74,4.9,us2000arig,"Izu Islands, Japan region",earthquake
9/20/17,09:01:22.784Z,59.9819,-139.4786,0,1.6,ak16867217,"50km NNE of Yakutat, Alaska",ice quake
9/20/17,08:59:43.517Z,39.8259,-120.7415,0,0.5,nn00606141,"17km SE of East Quincy, California",earthquake
9/20/17,08:47:46.615Z,60.4396,-142.8777,4,1.1,ak16867146,"48km NNW of Cape Yakataga, Alaska",earthquake
9/20/17,08:46:49.710Z,33.4936667,-116.7976667,4.26,1.46,ci38006872,"8km NE of Aguanga, CA",earthquake
9/20/17,08:44:10.800Z,44.7851667,-111.0225,7.97,0.63,uu60248132,"15km NNE of West Yellowstone, Montana",earthquake
9/20/17,08:36:39.575Z,62.9389,-151.3632,110.1,2.2,ak16867139,"94km NW of Talkeetna, Alaska",earthquake
9/20/17,08:34:54.300Z,37.5714989,-118.8416672,0.66,1.56,nc72895641,"14km SE of Mammoth Lakes, California",earthquake
9/20/17,08:34:15.015Z,59.7355,-152.6591,84.3,1.6,ak16903656,"46km W of Anchor Point, Alaska",earthquake
9/20/17,08:28:32.670Z,42.5773333,-111.4098333,5.18,1.21,uu60248127,"18km ESE of Soda Springs, Idaho",earthquake
9/20/17,08:27:53.990Z,42.597,-111.4201667,5.54,1.04,uu60248122,"16km ESE of Soda Springs, Idaho",earthquake
9/20/17,08:26:25.980Z,36.0966667,-117.7721667,8.06,0.8,ci38006856,"17km ENE of Coso Junction, CA",earthquake
9/20/17,08:23:20.120Z,42.5861,-111.4288,7.69,2.8,us2000ari7,"16km ESE of Soda Springs, Idaho",earthquake
9/20/17,08:17:03.691Z,64.5816,-148.7805,15.1,0.2,ak16867087,"15km E of North Nenana, Alaska",earthquake
9/20/17,08:15:24.160Z,19.3878333,-155.2775,2.782,2.56,hv61914791,"6km SW of Volcano, Hawaii",earthquake
9/20/17,08:10:01.440Z,42.5813333,-111.4263333,7.79,2.6,uu60248112,"16km ESE of Soda Springs, Idaho",earthquake
9/20/17,08:02:40.007Z,64.6895,-146.2244,8.1,0.5,ak16867054,"37km ENE of Salcha, Alaska",earthquake
9/20/17,07:58:05.410Z,33.144,-116.504,9.34,0.86,ci38006840,"12km NE of Julian, CA",earthquake
9/20/17,07:53:26.715Z,57.6592,-156.1734,5.1,1.4,ak16903653,"118km SSE of King Salmon, Alaska",earthquake
9/20/17,07:45:05.060Z,35.6083336,-120.7354965,7.91,1.87,nc72895626,"4km WSW of Paso Robles, California",earthquake
9/20/17,07:44:37.630Z,38.836834,-122.7843323,0.93,0.56,nc72895636,"5km WNW of Cobb, California",earthquake
9/20/17,07:44:15.340Z,38.8380013,-122.7839966,1.13,0.48,nc72895631,"5km WNW of Cobb, California",earthquake
9/20/17,07:38:11.784Z,62.4591,-151.2468,77.3,1.5,ak16866448,"60km WNW of Talkeetna, Alaska",earthquake
9/20/17,07:37:23.968Z,38.3965,-118.8947,10.9,0.8,nn00606134,"27km WSW of Hawthorne, Nevada",earthquake
9/20/17,07:37:19.830Z,42.5958333,-111.4456667,3.5,1.81,uu60013094,"14km ESE of Soda Springs, Idaho",earthquake
9/20/17,07:37:18.610Z,36.027,-117.7646667,1.93,1.12,ci38006824,"16km NE of Little Lake, CA",earthquake
9/20/17,07:37:02.850Z,42.6006667,-111.4406667,3.5,1.76,uu60248107,"14km ESE of Soda Springs, Idaho",earthquake
9/20/17,07:33:34.130Z,36.8971667,-121.5905,8.03,0.83,nc72895616,"4km ENE of Aromas, California",earthquake
9/20/17,07:33:28.620Z,36.033,-117.7631667,1.8,0.75,ci38006816,"17km E of Coso Junction, CA",earthquake
9/20/17,07:31:51.130Z,19.4305,-155.6165,3.542,1.67,hv61914781,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
9/20/17,07:31:20.197Z,53.0823,-160.4428,11.7,3,ak16903651,"198km SSW of Chernabura Island, Alaska",earthquake
9/20/17,07:30:22.540Z,42.5891667,-111.4356667,3.5,1.36,uu60248102,"15km ESE of Soda Springs, Idaho",earthquake
9/20/17,07:25:44.770Z,37.602,-118.9565,1.01,0.01,nc72895611,"5km SSE of Mammoth Lakes, California",earthquake
9/20/17,07:25:18.030Z,59.8279,-147.3481,3.2,1.6,ak16866421,"72km NW of Middleton Island, Alaska",earthquake
9/20/17,07:19:55.067Z,54.4777,-162.4096,11.3,2.2,ak16866396,"77km ESE of False Pass, Alaska",earthquake
9/20/17,07:18:39.500Z,37.574,-118.8388333,2.09,0.59,nc72895601,"14km SE of Mammoth Lakes, California",earthquake
9/20/17,07:18:04.110Z,19.494,-155.8751667,13.771,1.93,hv61914776,"4km E of Captain Cook, Hawaii",earthquake
9/20/17,07:16:49.900Z,46.9648333,-112.5761667,7.65,-0.41,mb80256564,"8km E of Lincoln, Montana",earthquake
9/20/17,07:12:05.159Z,59.7855,-136.5895,1.3,1.1,ak16866395,"80km WNW of Skagway, Alaska",earthquake
9/20/17,07:11:20.867Z,38.3914,-118.8915,0,0.8,nn00606048,"27km WSW of Hawthorne, Nevada",earthquake
9/20/17,07:11:00.902Z,62.0322,-145.1579,11.2,0.9,ak16866363,"22km ESE of Glennallen, Alaska",earthquake
9/20/17,07:07:11.090Z,46.8648333,-121.7638333,-2.52,0.16,uw61331566,"29km NNW of Packwood, Washington",earthquake
9/20/17,06:51:44.255Z,63.9434,-148.8219,110.5,1.7,ak16865784,"11km NE of Healy, Alaska",earthquake
9/20/17,06:48:28.340Z,44.7876667,-111.0366667,6.45,0.77,uu60248097,"14km NNE of West Yellowstone, Montana",earthquake
9/20/17,06:41:30.090Z,59.5969,-152.8317,83.3,1.5,ak16903645,"59km WSW of Anchor Point, Alaska",earthquake
9/20/17,06:37:55.820Z,33.5035,-116.7925,5.4,0.36,ci38006808,"10km NE of Aguanga, CA",earthquake
9/20/17,06:35:14.510Z,42.559,-111.4045,7.09,1.25,uu60248092,"19km ESE of Soda Springs, Idaho",earthquake
9/20/17,06:25:12.930Z,34.1243333,-118.458,5.38,0.89,ci38006800,"3km SSW of Sherman Oaks, CA",earthquake
9/20/17,06:15:56.227Z,56.6112,-155.1233,35,1.6,ak16903644,"92km NNE of Chirikof Island, Alaska",earthquake
9/20/17,06:12:25.809Z,61.507,-147.8796,34.8,0.7,ak16865713,"58km ESE of Lazy Mountain, Alaska",earthquake
9/20/17,06:11:14.395Z,62.8332,-149.5943,79.3,1.1,ak16903642,"62km NNE of Talkeetna, Alaska",earthquake
9/20/17,06:02:19.310Z,35.56,-96.7528,6.78,2.7,us2000arhc,"10km NW of Prague, Oklahoma",earthquake
9/20/17,05:45:48.191Z,37.3927,-115.1044,2,1.5,nn00606041,"6km ENE of Alamo, Nevada",earthquake
9/20/17,05:43:16.031Z,68.8151,-142.9551,6.6,2.3,ak16865084,"130km NE of Arctic Village, Alaska",earthquake
9/20/17,05:42:09.226Z,65.3708,-144.8846,0.3,1.2,ak16865080,"14km SW of Circle Hot Springs Station, Alaska",earthquake
9/20/17,05:37:01.473Z,57.7913,-155.5664,90.2,2,ak16865073,"98km WNW of Larsen Bay, Alaska",earthquake
9/20/17,05:29:31.718Z,63.2402,-148.9661,5.7,1,ak16865048,"16km S of Cantwell, Alaska",earthquake
9/20/17,05:26:08.970Z,-16.2747,-71.3157,92.59,5.3,us2000arh1,"27km ENE of Arequipa, Peru",earthquake
9/20/17,05:16:10.791Z,38.2375,-118.5352,8.1,-0.2,nn00606130,"32km SSE of Hawthorne, Nevada",earthquake
9/20/17,05:16:01.830Z,44.304,148.9933,47.06,4.8,us2000arha,"135km SE of Kuril'sk, Russia",earthquake
9/20/17,05:13:32.880Z,33.498,-116.7926667,4.59,0.14,ci38006784,"9km NE of Aguanga, CA",earthquake
9/20/17,05:13:25.432Z,59.167,-152.8016,62.3,1.7,ak16865027,"87km SW of Anchor Point, Alaska",earthquake
9/20/17,05:09:07.575Z,54.6322,-159.2848,28.5,2.1,ak16903636,"24km SE of Chernabura Island, Alaska",earthquake
9/20/17,05:06:52.178Z,37.6814,-115.1985,2.5,0.7,nn00606129,"35km N of Alamo, Nevada",earthquake
9/20/17,05:02:53.800Z,37.5776667,-118.933,1.09,0.47,nc72895576,"8km SSE of Mammoth Lakes, California",earthquake
9/20/17,04:41:16.450Z,38.4536,-118.2647,5.1,0,nn00606128,"32km ESE of Hawthorne, Nevada",earthquake
9/20/17,04:39:46.054Z,38.3961,-118.9322,0,0.8,nn00606126,"30km WSW of Hawthorne, Nevada",earthquake
9/20/17,04:32:49.592Z,61.7927,-150.3599,48,1.4,ak16864392,"17km WNW of Willow, Alaska",earthquake
9/20/17,04:28:55.908Z,37.3521,-115.0955,3.6,0.5,nn00606125,"6km ESE of Alamo, Nevada",earthquake
9/20/17,04:21:24.660Z,38.3821,-118.8997,8.2,1.2,nn00606034,"28km WSW of Hawthorne, Nevada",earthquake
9/20/17,04:17:01.363Z,59.9873,-153.3362,134.6,1.9,ak16903634,"64km SSW of Redoubt Volcano, Alaska",earthquake
9/20/17,04:09:37.604Z,63.4978,-148.7239,7.6,0.8,ak16864347,"16km NE of Cantwell, Alaska",earthquake
9/20/17,04:09:24.938Z,59.9227,-139.7317,0,1.4,ak16864345,"41km N of Yakutat, Alaska",ice quake
9/20/17,04:04:59.039Z,62.4633,-151.2295,79.7,1.9,ak16864341,"59km WNW of Talkeetna, Alaska",earthquake
9/20/17,04:02:23.010Z,33.6725,-116.7606667,15.37,0.32,ci38006776,"8km SSW of Idyllwild, CA",earthquake
9/20/17,03:57:11.990Z,35.9336667,-117.6511667,3.58,0.68,ci38006768,"23km E of Little Lake, CA",earthquake
9/20/17,03:39:30.970Z,33.9376667,-117.5125,5.19,0.57,ci38006760,"3km ENE of Norco, CA",earthquake
9/20/17,03:36:17.379Z,59.7151,-153.2105,108.5,1.6,ak16903630,"77km W of Anchor Point, Alaska",earthquake
9/20/17,03:33:49.650Z,36.0668333,-118.3295,4.96,1.15,ci38006744,"34km W of Coso Junction, CA",earthquake
9/20/17,03:33:26.660Z,42.5236667,-111.4226667,7.06,1.22,uu60248077,"20km SE of Soda Springs, Idaho",earthquake
9/20/17,03:32:54.600Z,36.0633333,-118.3283333,2.53,1.09,ci38006752,"34km W of Coso Junction, CA",earthquake
9/20/17,03:32:27.669Z,60.1348,-147.1296,9.2,2.4,ak16863731,"88km WSW of Cordova, Alaska",earthquake
9/20/17,03:31:57.110Z,59.8732,-153.2703,126,1.7,ak16903628,"74km SSW of Redoubt Volcano, Alaska",earthquake
9/20/17,03:31:26.762Z,59.985,-140.9406,1.6,1.2,ak16863732,"83km NW of Yakutat, Alaska",earthquake
9/20/17,03:31:15.980Z,36.0625,-118.3311667,4.96,1.86,ci38006736,"34km W of Coso Junction, CA",earthquake
9/20/17,03:31:02.700Z,36.0628333,-118.3305,2.62,1.61,ci37165628,"34km W of Coso Junction, CA",earthquake
9/20/17,03:28:50.865Z,60.7066,-147.3801,4.9,1.3,ak16863728,"71km E of Whittier, Alaska",earthquake
9/20/17,03:28:05.370Z,16.1444,-94.8719,48.73,4.6,us2000argd,"15km ESE of San Mateo del Mar, Mexico",earthquake
9/20/17,03:28:04.670Z,42.5813333,-111.4231667,8.05,2.35,uu60248072,"16km ESE of Soda Springs, Idaho",earthquake
9/20/17,03:28:01.761Z,51.6886,-178.4258,13.3,2.5,ak16863729,"29km SW of Tanaga Volcano, Alaska",earthquake
9/20/17,03:26:43.450Z,64.6693,-147.7489,13.5,0.3,ak16863727,"17km SW of Badger, Alaska",earthquake
9/20/17,03:24:52.960Z,36.7766667,-121.2861667,10.03,1.94,nc72895536,"8km ESE of Ridgemark, California",earthquake
9/20/17,03:17:19.420Z,33.713,-116.752,15.96,1.07,ci38006720,"4km SW of Idyllwild, CA",earthquake
